,name,price,qty,category
11414,네슬레_프루팁스레몬30g,1000,100,snack
11415,네슬_프루팁스오리지널30g,1000,100,snack
11416,코코_알라딘팔찌캔디,1000,100,snack
11417,일신_리콜라크랜베리,2000,100,snack
11418,크라운_참쌀선과,3000,100,snack
11419,크라운_참쌀설병,3000,100,snack
11420,롯데_쁘띠몽쉘레몬그린티,2000,100,snack
11421,롯데_쁘띠몽쉘커스카라멜,2000,100,snack
11422,크라운_꿀땅콩카라멜콘900,900,100,snack
11423,해태_구운대파,1500,100,snack
11424,유라가_앙버터쑥떡,2600,100,snack
11425,유라가_앙버터찰떡,2600,100,snack
11426,예스_트롤리베리향100g,2000,100,snack
11427,예스_트롤리키스,2000,100,snack
11428,오리온_고래밥볶음양념800,800,100,snack
11429,해태_허니버터칩프로마쥬,1500,100,snack
11430,오리온_마이구미청포도맛,1000,100,snack
11431,SCD_히츨러수수깡젤리,2000,100,snack
11432,오레오_밀크스낵_냉장_,2000,100,snack
11433,매크로_하이츄파인애플맛,1000,100,snack
11434,롯데_애플뚱모스빵,2800,100,snack
11435,롯데_쿠키브라우니케이크,3500,100,snack
11436,일신_메가푸쉬팝,2000,100,snack
11437,해태_사브레1500,1500,100,snack
11438,돌_후룻바틀망고666g,7000,100,snack
11439,삼립_크림치즈휘낭시에8입,7900,100,snack
11440,삼립_크림치즈케익빵,1500,100,snack
11441,오리온_눈을감자케이준,1500,100,snack
11442,해태_칸츄리콘90g,1500,100,snack
11443,주사위팝33g,1200,100,snack
11444,예스_트롤리샤크젤리100g,2000,100,snack
11445,예스_사워글로웜즈100g,2000,100,snack
11446,푸드_바나나케이크,3300,100,snack
11447,롯데_조안나팝콘,2000,100,snack
11448,HEYROO크림어니언감자칩,1000,100,snack
11449,HEYROO오리지널감자칩,1000,100,snack
11450,HEYROO콘칩매콤달콤한맛,1000,100,snack
11451,돌_워터젤리파인애플130ml,1500,100,snack
11452,돌_워터젤리복숭아130ml,1500,100,snack
11453,롯데_마카롱모양젤리28g,1500,100,snack
11454,해태_얼초보석만들기,3000,100,snack
11455,유라가_초코찰떡꼬치,2800,100,snack
11456,피오레_큐브크림치즈케익,3000,100,snack
11457,켈로그_첵스바오리지날25g,1200,100,snack
11458,오리온_오뜨치즈6입,3000,100,snack
11459,오리온_오뜨쇼콜라6입,3000,100,snack
11460,ZOTT_몬테스낵_냉장케익_,1200,100,snack
11461,롯데_아몬드초코볼46g,2000,100,snack
11462,크라운_야채타임70g,1500,100,snack
11463,농심_포테토칩에그토스트,1500,100,snack
11464,끼리냉동_딸기치즈찰떡,3200,100,snack
11465,끼리냉동_베이크치즈찰떡,3200,100,snack
11466,조이_쫀득한아이스마카롱,3200,100,snack
11467,삼립_더블쇼콜라타르트,1200,100,snack
11468,오리온_사워꿈틀이67g,1000,100,snack
11469,오리온_감자톡매콤달콤80g,1500,100,snack
11470,오리온_감자톡허브솔트80g,1500,100,snack
11471,피오레_쿠키티라미수,3200,100,snack
11472,피오레_쇼콜라티라미수,3200,100,snack
11473,아띠_반두아코코넛델리,2500,100,snack
11474,미성_멜로빅머쉬멜로우,1500,100,snack
11475,삼립_쿵떡쿵떡흑임자,1500,100,snack
11476,삼립_쑥떡쑥떡인절미,1500,100,snack
11477,오리온_티라미수초코파이,2000,100,snack
11478,오리온_레드벨벳초코파이,2000,100,snack
11479,오리온_초코파이오리지널,2000,100,snack
11480,대영_아몬드초코볼,1800,100,snack
11481,오리온_다이제볼42g,1200,100,snack
11482,롯데_꼬깔콘치먹스파이시,1500,100,snack
11483,삼립_애플크럼쿠키,1200,100,snack
11484,아워홈_쁘띠샌드트리오6입,2000,100,snack
11485,조이_미니초코쿠키1200,1200,100,snack
11486,조이_미니아몬드쿠키1200,1200,100,snack
11487,롯데_자일리톨빅팩껌,1000,100,snack
11488,일신_하리보골드바렌12g,300,100,snack
11489,미찌_곰표나쵸오리지널맛,2300,100,snack
11490,모리_맛차카라멜58g,1500,100,snack
11491,오리온_유칼립톨캔디30g,1000,100,snack
11492,롯데_자일리톨마우스워터,1000,100,snack
11493,롯데_몬스터마가렛트애플,1200,100,snack
11494,삼립_구운휘낭시에8입,5900,100,snack
11495,삼립_오븐에구운도넛10입,6900,100,snack
11496,돌_후룻바틀파인애플666g,7000,100,snack
11497,돌_후룻바틀황도666g,7000,100,snack
11498,이멕스_비첸지초코크림65g,2000,100,snack
11499,이멕스_비첸지밀크크림65g,2000,100,snack
11500,오리온_감자속감자버터맛,1000,100,snack
11501,징코_크림치즈호두단팥빵,1500,100,snack
11502,징코_통밤단팥빵,1500,100,snack
11503,크라운_초하스화이트,1500,100,snack
11504,크라운_초하스초코,1500,100,snack
11505,롯데_BIG에그짱2보이,4000,100,snack
11506,롯데_팝핑캔디스낵초코맛,1500,100,snack
11507,코코_작아도달고나25g,1200,100,snack
11508,HEYROO더블카라멜팝콘컵,2000,100,snack
11509,롯데_카카오쿠키볼58g,1500,100,snack
11510,롯데_졸음번쩍껌87g,5000,100,snack
11511,오리온_예감볶은양파1200,1200,100,snack
11512,롯데_칸쵸컵95g,2000,100,snack
11513,롯데_크런키빼빼로1500,1500,100,snack
11514,프링글스_크리미쉬림프110,3500,100,snack
11515,오리온_오감자찍먹바베큐,1500,100,snack
11516,오리온_후레쉬베리6P,3300,100,snack
11517,롯데_김을만난라이스칩,1500,100,snack
11518,롯데_냉동갈릭소시지빵,8000,100,snack
11519,롯데_냉동미니크로와상,7000,100,snack
11520,코코_호박쫀드기84g,1500,100,snack
11521,코코_옥수수쫀드기84g,1500,100,snack
11522,코코_맛기차콘84g,1500,100,snack
11523,코코_삼거리캔디21g,400,100,snack
11524,코코_단짝캔디46g,1500,100,snack
11525,큐피트_꾀돌이48g,700,100,snack
11526,큐피트_밭두렁45g,700,100,snack
11527,롯데_크런키딸기바나나,1500,100,snack
11528,크라운_디샤민트스타38g,1500,100,snack
11529,동서_포스트코코볼300g,5000,100,snack
11530,동서_아몬드후레이크300g,5800,100,snack
11531,오리온_치즈뿌린치킨팝,1000,100,snack
11532,프링글스_핫스파이시53g,1700,100,snack
11533,동서_오곡코코볼바,1200,100,snack
11534,크라운_콘딸바,1200,100,snack
11535,롯데_핵짱셔요후르츠,1000,100,snack
11536,롯데_핵짱셔요콜라,1000,100,snack
11537,피오레_두조각심플케이크,3700,100,snack
11538,피오레_큐브티라미수,3000,100,snack
11539,미성_허쉬후퍼스49g,1800,100,snack
11540,오리온_그래놀라바카카오,1200,100,snack
11541,해태_오예스쿠앤크6000,6000,100,snack
11542,오리온_미니웨하스딸기맛,1500,100,snack
11543,오리온_미니웨하스바닐라,1500,100,snack
11544,농심_츄파춥스서프라이즈,3000,100,snack
11545,예스_젤리벨리풍선껌향,2500,100,snack
11546,청우_쫀득초코칩90g,1500,100,snack
11547,네슬레_프루팁스트로피칼,3800,100,snack
11548,오리온_더탱글마이구미,1500,100,snack
11549,일신_하리보메가룰렛,1000,100,snack
11550,롯데_가나마일드볼,1000,100,snack
11551,롯데_허쉬미니바밀크,600,100,snack
11552,롯데_허쉬미니바쿠앤크,600,100,snack
11553,마즈_몰티져스다크싱글37g,1500,100,snack
11554,HEYROO하늘의별딸기,1200,100,snack
11555,조이_쫀득한딸기마카롱,3200,100,snack
11556,오리온_돌아온배배80g,1500,100,snack
11557,서석_투바이트브라우니,2600,100,snack
11558,삼양_사또밥67g,1300,100,snack
11559,실속_2000버터크로와상6입,2000,100,snack
11560,롯데_누드빼빼로1500,1500,100,snack
11561,오리온_대왕젤리밥65g,1000,100,snack
11562,삼립_쫀득찰떡쿠키,1200,100,snack
11563,삼립미각_초코카스테라롤,2200,100,snack
11564,마즈_몰티져스밀크사각90g,3500,100,snack
11565,몰티져스밀크37g,1500,100,snack
11566,고려_고려은단,4500,100,snack
11567,청우_찰떡쿠키오리지널,1500,100,snack
11568,농심_프레첼솔티카라멜맛,1500,100,snack
11569,농심_고구마깡1500,1500,100,snack
11570,여리수_UFO에스파피어과자,1700,100,snack
11571,SCD_UFO캔디10g,1500,100,snack
11572,네슬레_프루팁스리치140g,3800,100,snack
11573,서영_홀스자몽34g,1000,100,snack
11574,롯데_초단백질바50g,1500,100,snack
11575,아띠_댄케이크버터쿠키18g,800,100,snack
11576,크라운_죠리퐁마시멜로900,900,100,snack
11577,서주_허쉬민트웨하스63g,1800,100,snack
11578,오리온_꼬북칩달콩인절미,1500,100,snack
11579,유라가_조청인절미꼬치,2500,100,snack
11580,동서_오레오레드벨벳94g,1700,100,snack
11581,조이_쫀득한마카롱3입,3200,100,snack
11582,일신_하리보그레이프,1800,100,snack
11583,서주_허쉬초코웨하스63g,1800,100,snack
11584,SCD_UFO캔디75g,6000,100,snack
11585,삼광_아몬드바크씬,2500,100,snack
11586,삼광_마카다미아쇼콜라,2500,100,snack
11587,일신_하리보사우어룰렛,1000,100,snack
11588,일신_브라운슈가버블젤리,1500,100,snack
11589,일신_하리보사우어웜즈,1800,100,snack
11590,미성_허쉬초코크림샌드,2000,100,snack
11591,미성_미니허쉬쿠키,1500,100,snack
11592,참조은_쫀득롤케익플레인,3000,100,snack
11593,실속_1500모닝롤6입,1500,100,snack
11594,실속_1500식빵10입,1500,100,snack
11595,흥양_빵빵덕레몬젤리,1500,100,snack
11596,오리온_마켓오브라우니6P,3000,100,snack
11597,오리온_고소미1200,1200,100,snack
11598,델푸드_블럭젤리,2500,100,snack
11599,롯데_크런키볼1000,1000,100,snack
11600,삼립_거꾸로초코블랑,1200,100,snack
11601,크라운_국희땅콩샌드,1200,100,snack
11602,켈로그_프로틴바30g,1400,100,snack
11603,켈로그_첵스초코230g,3500,100,snack
11604,끼리냉동_블루베리치즈케,2400,100,snack
11605,삼립_추억의옛날롤케익,4000,100,snack
11606,피오레_초코시루케이크,3200,100,snack
11607,오리온_예감치즈그라1200,1200,100,snack
11608,오리온_예감오리지널1200,1200,100,snack
11609,일신_베이비팝스윗사우어,3000,100,snack
11610,징코_쿠키크림케익,1200,100,snack
11611,오리온_눈을감자오지치즈,1500,100,snack
11612,미성_바비카메라캔디,2500,100,snack
11613,삼립_더블미니파운드,1500,100,snack
11614,삼립_쫄깃한찹쌀떡,1200,100,snack
11615,삼립_대박찹쌀떡,1500,100,snack
11616,징코_폭신크림카스테라,1300,100,snack
11617,롯데_치토스매콤달콤_대_,3000,100,snack
11618,롯데_쌀로별오리지널_대_,3000,100,snack
11619,크라운_새콤달콤레몬볼,1000,100,snack
11620,롯데_아이스캔디파우치,9900,100,snack
11621,오리온_아이셔팝캔디,200,100,snack
11622,크라운_감자품격트러플,2000,100,snack
11623,아미카_엘도라다감자칩400,9900,100,snack
11624,롯데_아이스브레이커딸기,3500,100,snack
11625,해태_얼초동물그리기,3000,100,snack
11626,삼립_오븐에구운도넛,1000,100,snack
11627,롯데_허쉬카카오파이6입,3000,100,snack
11628,오리온_태양의맛썬바게트,1500,100,snack
11629,미찌_곰표팝콘오리지널맛,1700,100,snack
11630,롯데_수박바젤리,1200,100,snack
11631,삼립미각_카스테라롤,2200,100,snack
11632,피오레_무지개케이크,3000,100,snack
11633,프링글스_마늘감자맛110g,3500,100,snack
11634,농심_포테토칩육개장사발,1500,100,snack
11635,오리온_다이제씬,1200,100,snack
11636,푸드_초코소라빵,1500,100,snack
11637,삼양_별뽀빠이72g,800,100,snack
11638,예스_트롤리버거XXL,1500,100,snack
11639,롯데_ABC초코쿠키50g,1000,100,snack
11640,해태_포키1500,1500,100,snack
11641,롯데_크런키바월드콘맛,1200,100,snack
11642,해태_아카시아껌1000,1000,100,snack
11643,해태_은단껌1000,1000,100,snack
11644,오리온_꼬북칩콘스프160g,3000,100,snack
11645,오리온_태양의맛썬135g,2500,100,snack
11646,피오레_쿠앤크오믈렛,2500,100,snack
11647,오리온_닥터유단백질바,1500,100,snack
11648,농심_쫄병짜파게티맛,1000,100,snack
11649,오리온_감자소스데리야끼,1500,100,snack
11650,켈로그_크런치넛에너지바,1200,100,snack
11651,오리온_치킨팝닭강정맛,1000,100,snack
11652,롯데_청포도젤리,1200,100,snack
11653,해태_포키체리블라썸,1500,100,snack
11654,매일_페레로누텔라앤고,2200,100,snack
11655,켈로그_콘푸로스트컵,1600,100,snack
11656,롯데_ID믹스베리껌,1200,100,snack
11657,끼리냉동_스틱치즈케익,2400,100,snack
11658,해태_티라미수홈런볼46g,1500,100,snack
11659,리얼딸기초코볼,2500,100,snack
11660,농심_에스키모밥60g,1500,100,snack
11661,크라운_꿀땅콩듬뿍카라멜,1500,100,snack
11662,삼립_빅딸기샌드2입,1500,100,snack
11663,HEYROO리틀치즈큐브,1200,100,snack
11664,델리팜_앤디스토피크런치,1500,100,snack
11665,델리팜_앤디스민트초콜릿,1500,100,snack
11666,삼립_벨기에초코와플,1500,100,snack
11667,삼립_초코블랑,1200,100,snack
11668,삼립_든든왕만쥬,1000,100,snack
11669,롯데_엄마손파이127g,3000,100,snack
11670,삼립_꿀데니쉬4입,1500,100,snack
11671,매크로_하이츄사워레몬맛,1000,100,snack
11672,푸드_크림치즈시나몬롤,1200,100,snack
11673,네슬레_킷캣청키쿠앤크,1200,100,snack
11674,동아_박카스젤리,1200,100,snack
11675,롯데_리필오리지널껌,5000,100,snack
11676,예스_트롤리미니버거10g,400,100,snack
11677,피오레_우유생크림케익,3000,100,snack
11678,해태_빠새콘치즈랍스터맛,1500,100,snack
11679,오리온_생크림파이6입,2500,100,snack
11680,롯데_크런키바돼지바맛,1200,100,snack
11681,롯데_도리토스나쵸치즈,1500,100,snack
11682,돌_파인애플컵198g,2500,100,snack
11683,삼광_마카다미아미니초콜,600,100,snack
11684,크라운_꽃게랑,1500,100,snack
11685,롯데_구미구미젤리,1000,100,snack
11686,해태_포키극세,1500,100,snack
11687,서영_밀카오레오,2900,100,snack
11688,서영_밀카알파인밀크,2900,100,snack
11689,오리온_감자엔소스칠리맛,1500,100,snack
11690,마즈_스니커즈다크,1200,100,snack
11691,오리온_그래놀라바검은콩,1200,100,snack
11692,오리온_그래놀라바무화과,1200,100,snack
11693,마즈_이클립스피치캔디,2500,100,snack
11694,마즈_이클립스페퍼민트,2500,100,snack
11695,롯데_코팅자일리톨빅팩껌,1000,100,snack
11696,일신_하리보자몽맛100g,1800,100,snack
11697,해태_오사쯔1500,1500,100,snack
11698,해태_칼로리바란스,1700,100,snack
11699,롯데_미니연유샌드5입,1800,100,snack
11700,롯데_꼬깔콘군옥수수144g,3000,100,snack
11701,롯데_몬스터칙촉티라미수,1200,100,snack
11702,롯데_몬스터칙촉쇼콜라,1200,100,snack
11703,삼립_저온숙성밀키팡,1500,100,snack
11704,HEYROO고구마스낵1200,1200,100,snack
11705,HEYROO마늘맛콘스낵1200,1200,100,snack
11706,HEYROO오란다스낵1200,1200,100,snack
11707,HEYROO왕소라과자1200,1200,100,snack
11708,삼립_잼있는딸기쿠키,1000,100,snack
11709,삼립_잼있는사과쿠키,1000,100,snack
11710,롯데_애니타임봉지캔디92g,2500,100,snack
11711,롯데_스카치봉지캔디157g,2500,100,snack
11712,롯데_청포도봉지캔디153g,2500,100,snack
11713,오리온_아이셔츄잉청사과,1000,100,snack
11714,HEYROO까망베르쿠키1200,1200,100,snack
11715,해태_구운치즈감자칩,1500,100,snack
11716,HEYROO김두부스낵,1200,100,snack
11717,HEYROO진한초코칩쿠키,1200,100,snack
11718,해태_오예스6000,6000,100,snack
11719,크라운_땅콩카라멜봉지,2000,100,snack
11720,오리온_닥터유에너지바,1200,100,snack
11721,롯데_화이트쿠키빼빼로1500,1500,100,snack
11722,롯데_아몬드빼빼로1500,1500,100,snack
11723,롯데_초코빼빼로1500,1500,100,snack
11724,해태_딸기웨하스900,900,100,snack
11725,해태_크림웨하스900,900,100,snack
11726,해태_맛동산90g,2000,100,snack
11727,해태_자유시간아몬드36g,1000,100,snack
11728,삼립_연유요팡,1300,100,snack
11729,HEYROO쌀떡볶이1200,1200,100,snack
11730,HEYROO신나는뉴짱1200,1200,100,snack
11731,HEYROO달콤한대롱과자1200,1200,100,snack
11732,HEYROO꼬불이라면스낵1200,1200,100,snack
11733,HEYROO뻥이요스낵1200,1200,100,snack
11734,일신_푸쉬팝트리플캔디,3000,100,snack
11735,HEYROO간장치킨맛팝콘1200,1200,100,snack
11736,농심_오징어다리달달구이,1500,100,snack
11737,HEYROO카라멜맛팝콘1200,1200,100,snack
11738,HEYROO고소한치즈팝콘1200,1200,100,snack
11739,HEYROO콘소메맛팝콘1200,1200,100,snack
11740,오리온_후라보노쿨민트,800,100,snack
11741,농심_콘푸로스트230g,3000,100,snack
11742,롯데_쌀로별오리지널,1500,100,snack
11743,동서_오레오오즈250g,6100,100,snack
11744,크라운_키커바트윈딸기맛,1200,100,snack
11745,크라운_새콤달콤블루소다,500,100,snack
11746,오리온_태양의맛썬80g,1500,100,snack
11747,CJ_쁘띠첼포도160g,1800,100,snack
11748,CJ_쁘띠첼복숭아160g,1800,100,snack
11749,롯데_허쉬밀크초콜릿,1500,100,snack
11750,일신_푸쉬팝캔디,1200,100,snack
11751,롯데_씨리얼오트컵,2500,100,snack
11752,오리온_젤리데이석류,1000,100,snack
11753,해태_자유시간크리스피,1000,100,snack
11754,CJ_쁘띠첼밀감160g,1800,100,snack
11755,크라운_미니쉘딸기24g,1000,100,snack
11756,매일_킨더조이뽀로로,1700,100,snack
11757,켈로그_허쉬초코시리얼50g,1500,100,snack
11758,롯데_아이스브레이커포도,3500,100,snack
11759,동서_콘푸라이트밀크바,1200,100,snack
11760,농심_쫄병안성탕면맛,1000,100,snack
11761,오리온_초코칩초코파이,6000,100,snack
11762,크라운_키커바녹차맛,1000,100,snack
11763,서영_홀스XS레몬민트,1500,100,snack
11764,서영_홀스XS멘토립터스,1500,100,snack
11765,오리온_카라멜오리지널,1000,100,snack
11766,오리온_통크,1200,100,snack
11767,농심_웰치스후르트젤리,1600,100,snack
11768,켈로그_첵스초코컵,1600,100,snack
11769,오리온_다이제미니초코,1200,100,snack
11770,삼립_저온숙성완듀팡,1500,100,snack
11771,팝콘_렌지용팝콘버터맛,1500,100,snack
11772,프링글스_할라피뇨110g,3500,100,snack
11773,미성_허쉬쿠키화이트,1500,100,snack
11774,미성_허쉬쿠키오리지널,1500,100,snack
11775,동서_콘푸라이트,4100,100,snack
11776,농심_새우깡90g,1300,100,snack
11777,해태_허니버터칩,1500,100,snack
11778,롯데_꼬깔콘군옥수수맛,1500,100,snack
11779,롯데_꼬깔콘매콤달콤,1500,100,snack
11780,농심_꿀꽈배기90g,1500,100,snack
11781,오리온_포카칩어니언66g,1500,100,snack
11782,농심_닭다리너겟130g,2700,100,snack
11783,농심_매운새우깡90g,1300,100,snack
11784,오리온_포카칩오리지널66g,1500,100,snack
11785,농심_포스틱84g,1500,100,snack
11786,해태_초코홈런볼46g,1500,100,snack
11787,오리온_초코파이12입,4800,100,snack
11788,롯데_빈츠,2400,100,snack
11789,해태_초코홈런볼146g,4500,100,snack
11790,롯데_마가렛트264g,4400,100,snack
11791,오리온_다이제초코,2500,100,snack
11792,롯데_칸쵸54g,1000,100,snack
11793,해태_맛동산165g,3000,100,snack
11794,HEYROO콘초코플러스,1200,100,snack
11795,농심_양파링84g,1500,100,snack
11796,크라운_콘칩70g,1500,100,snack
11797,HEYROO소프트인절미스낵,1500,100,snack
11798,농심_쫄병매콤한맛,1000,100,snack
11799,농심_오징어집83g,1500,100,snack
11800,오리온_오징어땅콩98g,1500,100,snack
11801,오리온_오징어땅콩202g,3000,100,snack
11802,농심_자갈치90g,1500,100,snack
11803,해태_에이스,1500,100,snack
11804,오리온_초코송이,1000,100,snack
11805,동서_오레오화이트크림,1500,100,snack
11806,해광_프레첼체다치즈,1500,100,snack
11807,롯데_몽쉘카카오케이크6입,3000,100,snack
11808,롯데_카스타드6입,3000,100,snack
11809,롯데_제크오리지널100g,1500,100,snack
11810,롯데_꼬깔콘고소한맛67g,1500,100,snack
11811,해태_허니버터칩120g,3000,100,snack
11812,HEYROO맛새우칩,1200,100,snack
11813,농심_바나나킥75g,1500,100,snack
11814,오리온_스윙칩고추장60g,1500,100,snack
11815,프링글스_오리지널110g,3500,100,snack
11816,HEYROO마늘바게트,1200,100,snack
11817,오리온_촉촉한초코칩,2400,100,snack
11818,롯데_빠다코코낫100g,1500,100,snack
11819,롯데_칙촉,2400,100,snack
11820,동서_오레오초콜릿크림,1500,100,snack
11821,크라운_버터와플,3000,100,snack
11822,롯데_몽쉘크림케이크6입,3000,100,snack
11823,농심_닭다리후라이드66g,1500,100,snack
11824,오리온_고소미,1500,100,snack
11825,오리온_스윙칩사워어니언,1500,100,snack
11826,HEYROO콘칩군옥수수맛170g,2000,100,snack
11827,롯데_치토스매콤달콤한맛,1500,100,snack
11828,프링글스_양파110g,3500,100,snack
11829,크라운_콘초,1200,100,snack
11830,오리온_도도한나쵸치즈92g,1500,100,snack
11831,프링글스_양파맛53g,1700,100,snack
11832,오리온_눈을감자56g,1500,100,snack
11833,HEYROO프레첼&카라멜,1200,100,snack
11834,오리온_땅콩강정,1500,100,snack
11835,크라운_쿠크다스128g,3000,100,snack
11836,오리온_초코칩쿠키,1500,100,snack
11837,로아카_카카오웨하스,1500,100,snack
11838,해태_초코픽,1500,100,snack
11839,크라운_빅파이딸기,3200,100,snack
11840,크라운_쵸코하임142g,3300,100,snack
11841,롯데_롯데샌드오리지날105,1500,100,snack
11842,오리온_미쯔스낵팩,700,100,snack
11843,오뚜기_뿌셔뿌셔불고기맛,900,100,snack
11844,오리온_꼬북칩콘스프맛,1500,100,snack
11845,크라운_카라멜콘메이플74g,1500,100,snack
11846,농심_조청유과96g,1500,100,snack
11847,프링글스_핫스파이시110g,3500,100,snack
11848,오리온_포카칩오리지널137,2200,100,snack
11849,초코_포켓몬스낵,2200,100,snack
11850,프링글스_오리지날53g,1700,100,snack
11851,청우_참깨스틱,2000,100,snack
11852,오리온_참붕어빵6입,4200,100,snack
11853,해태_버터링쿠키,1500,100,snack
11854,동서_리츠치즈샌드96g,1900,100,snack
11855,해태_구운감자,3600,100,snack
11856,오리온_오감자그라탕50g,1200,100,snack
11857,농심_알새우칩68g,1500,100,snack
11858,HEYROO체다치즈나쵸칩,1500,100,snack
11859,크라운_죠리퐁,1500,100,snack
11860,롯데_치토스스모키바베큐,1500,100,snack
11861,오리온_왕고래밥스낵,1200,100,snack
11862,초코_신짱초코비,2200,100,snack
11863,해태_후렌치파이딸기,3800,100,snack
11864,크라운_화이트하임142g,3300,100,snack
11865,오리온_다이제,2000,100,snack
11866,로아카_바닐라웨하스125g,3800,100,snack
11867,농심_인기스낵4번들,3200,100,snack
11868,농심_포테토칩60g,1500,100,snack
11869,HEYROO계란과자1200,1200,100,snack
11870,크라운_못말리는신짱,1500,100,snack
11871,로아카_바닐라웨하스,1500,100,snack
11872,크라운_참크래커,1200,100,snack
11873,크라운_뽀로로친구들치즈,1500,100,snack
11874,크라운_산도딸기,2500,100,snack
11875,오리온_포카칩어니언137g,3000,100,snack
11876,오리온_무뚝뚝감자칩,1500,100,snack
11877,크라운_츄러스84g,1500,100,snack
11878,해태_구운양파,1500,100,snack
11879,오리온_초코파이2P,800,100,snack
11880,로아카_에스프레소110g,3800,100,snack
11881,오리온_예감치즈그라탕80g,1500,100,snack
11882,동서_오레오씬즈바닐라,1700,100,snack
11883,동서_오레오씬즈티라미수,1700,100,snack
11884,농심_감자깡75g,1500,100,snack
11885,크라운_카라멜콘땅콩56g,1200,100,snack
11886,동서_리츠크래커80g,1500,100,snack
11887,오리온_초코파이,400,100,snack
11888,해광_프레첼갈릭버터,1500,100,snack
11889,삼립_에그카스테라,1500,100,snack
11890,푸드냉장_크림가득메론빵,1600,100,snack
11891,푸드_뉴땅콩샌드,1300,100,snack
11892,푸드_뜯어먹는밤빵,1600,100,snack
11893,푸드_뉴혼당패스트리,1000,100,snack
11894,푸드_초코반달케이크,1400,100,snack
11895,푸드_카스타드듬뿍빵,1000,100,snack
11896,푸드_초코크림크런치,1200,100,snack
11897,푸드_단팥듬뿍빵,1100,100,snack
11898,돌_망고컵198g,2500,100,snack
11899,돌_복숭아피치컵198g,2500,100,snack
11900,뚜또_후르츠믹스250g,2400,100,snack
11901,뚜또_코코딸기250g,2400,100,snack
11902,뚜또_밀감250g,2400,100,snack
11903,롯데_미니딸기샌드,1200,100,snack
11904,롯데_미니땅콩샌드,1200,100,snack
11905,삼립_콜드브루롤케익,4000,100,snack
11906,삼립_빅스위트데니쉬,1300,100,snack
11907,삼립_주종카스타드단팥빵,1300,100,snack
11908,삼립_주종단팥크림빵,1300,100,snack
11909,삼립_한아름밤만쥬,2500,100,snack
11910,삼립_우유식빵,2000,100,snack
11911,삼립_촉촉밀크후레쉬팡,2000,100,snack
11912,삼립_촉촉치즈후레쉬팡,2000,100,snack
11913,삼립_신선꿀호떡,1900,100,snack
11914,삼립_정통크림빵,1200,100,snack
11915,삼립_정통보름달,1300,100,snack
11916,삼립_허니카스테라,2500,100,snack
11917,삼립_미니약과,1000,100,snack
11918,롯데_롱패스츄리,1200,100,snack
11919,CJ_워터젤리복숭아170ML,1800,100,snack
11920,CJ_워터젤리사과170ML,1800,100,snack
11921,로투스_초코와플,1500,100,snack
11922,로투스_오리지널와플,1500,100,snack
11923,오리온_왕꿈틀이1000,1000,100,snack
11924,롯데_죠스바젤리,1200,100,snack
11925,오리온_마이구미포도1000,1000,100,snack
11926,트롤리_스파게티딸기젤리,2000,100,snack
11927,로아커_화이트초콜릿50g,2500,100,snack
11928,크라운_미니쉘아몬드24g,1000,100,snack
11929,로아커_다크노아초콜릿50g,2500,100,snack
11930,오리온_더자일리톨용기껌,4000,100,snack
11931,매일_킨더초콜릿맥시,800,100,snack
11932,일신_쥬시드랍팝캔디,3000,100,snack
11933,매일_페레로로쉐5구,3400,100,snack
11934,대영_졸음뚝용기껌,5000,100,snack
11935,농심_츄파춥스게코젤리,1800,100,snack
11936,롯데_키세스쿠앤크82g,3200,100,snack
11937,롯데_목캔디믹스베리,1000,100,snack
11938,롯데_목캔디허브,1000,100,snack
11939,롯데_밀크카라멜50g,900,100,snack
11940,롯데_ID자일리톨화이트껌,1200,100,snack
11941,하리보트로피프룻100g,2000,100,snack
11942,롯데_키세스쿠앤크52g,2000,100,snack
11943,롯데_키세스아몬드52g,2000,100,snack
11944,롯데_키세스밀크52g,2000,100,snack
11945,롯데_드림카카오72%,3000,100,snack
11946,CJ_워터젤리포도170ml,1800,100,snack
11947,네슬레_프루팁스젤리,2200,100,snack
11948,매일_후룻바이더풋젤리,800,100,snack
11949,서영_홀스블루베리,1000,100,snack
11950,하리보스타믹스100g,1800,100,snack
11951,매일_킨더초콜릿4입,1500,100,snack
11952,하리보프루티부시100g,1800,100,snack
11953,매일_킨더초콜릿조이걸,1700,100,snack
11954,매일_킨더초콜릿조이보이,1700,100,snack
11955,크라운_새콤달콤포도,500,100,snack
11956,롯데_크런키더블크런치바,1000,100,snack
11957,마즈_스니커즈땅콩,1200,100,snack
11958,마즈_트윅스쿠키,1200,100,snack
11959,오리온_비틀즈캔디,700,100,snack
11960,하리보해피콜라100g,1800,100,snack
11961,마즈_트윅스쿠키4바,1900,100,snack
11962,롯데_후라보노레이디,1000,100,snack
11963,롯데_후라보노오리지널,1000,100,snack
11964,해태_아카시아껌,500,100,snack
11965,해태_은단껌,500,100,snack
11966,마즈_스니커즈픽앤믹스,500,100,snack
11967,서영_홀스레몬맛,1000,100,snack
11968,롯데_가나마일드초콜릿70g,2000,100,snack
11969,롯데_가나밀크초콜릿,2000,100,snack
11970,하리보골드바렌100g,1800,100,snack
11971,롯데_허쉬아몬드초콜릿,1500,100,snack
11972,롯데_가나초코바아몬드,1000,100,snack
11973,롯데_허쉬쿠앤크초콜릿,1500,100,snack
11974,오리온_통아몬드캔디,2000,100,snack
